num__track_popularity,num__danceability,num__energy,num__key,num__loudness,num__mode,num__speechiness,num__acousticness,num__instrumentalness,num__liveness,num__valence,num__tempo,num__duration_ms,cat__playlist_genre_edm,cat__playlist_genre_latin,cat__playlist_genre_pop,cat__playlist_genre_r&b,cat__playlist_genre_rap,cat__playlist_genre_rock,cat__playlist_subgenre_album rock,cat__playlist_subgenre_big room,cat__playlist_subgenre_classic rock,cat__playlist_subgenre_dance pop,cat__playlist_subgenre_electro house,cat__playlist_subgenre_electropop,cat__playlist_subgenre_gangster rap,cat__playlist_subgenre_hard rock,cat__playlist_subgenre_hip hop,cat__playlist_subgenre_hip pop,cat__playlist_subgenre_indie poptimism,cat__playlist_subgenre_latin hip hop,cat__playlist_subgenre_latin pop,cat__playlist_subgenre_neo soul,cat__playlist_subgenre_new jack swing,cat__playlist_subgenre_permanent wave,cat__playlist_subgenre_pop edm,cat__playlist_subgenre_post-teen pop,cat__playlist_subgenre_progressive electro house,cat__playlist_subgenre_reggaeton,cat__playlist_subgenre_southern hip hop,cat__playlist_subgenre_trap,cat__playlist_subgenre_tropical,cat__playlist_subgenre_urban contemporary,remainder__track_id,remainder__track_name,remainder__track_artist,remainder__track_album_id,remainder__track_album_name,remainder__track_album_release_date,remainder__playlist_name,remainder__playlist_id
0.631578947368421,0.3737373737373733,-0.6332046332046329,-0.7142857142857143,-0.1576857629041406,0.0,-0.0912087912087912,0.094205919132972,0.742008281573499,0.0708306503541533,-0.5193370165745858,-0.2951587254844217,-0.8605662500380136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0GfS3y8Jd7SHWd9R51s7Fo,Dancing With A Stranger (With Normani) - Cheat Codes Remix,Sam Smith,2LDzwN4iZ4qbSA32E9CG4Q,Dancing With A Stranger (With Normani) [Cheat Codes Remix],2019-03-08,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
-0.2631578947368421,-1.035353535353535,0.386100386100386,0.1428571428571428,0.1985252410663642,0.0,0.3395604395604395,-0.3021675698207586,0.0879710144927536,0.025756600128783,-0.7734806629834257,0.0203781141409979,-0.4658029985098683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2v3DuCVBbopteJqdM7aKQK,Let It Be Me - Sondr Remix,Steve Aoki,097kyycr5ZuLS2cPwwUHwt,Let It Be Me (Remixes),2019-10-18,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.6578947368421053,-0.5050505050505053,0.8223938223938226,0.0,0.3156551332955191,-1.0,-0.1967032967032967,-0.3229679032930387,4.096045548654244,-0.1416613007083065,-0.8508287292817682,0.1167324341834029,-0.011586534075358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4QAUGy6k7c3IOAhgWz52r7,Heaven - David Guetta & MORTEN Remix,Avicii,37bCTD5iLWMpDcBanNkkXB,Heaven (David Guetta & MORTEN Remix),2019-08-23,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.5,0.1818181818181813,0.7413127413127415,0.4285714285714285,0.5209869540555873,-1.0,-0.3043956043956044,0.0358482701125468,16.76685300207039,-0.0901481004507405,0.5386740331491713,0.3837681842275749,-0.6893075449320317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Ciaf6WgvG95TGRGxQ1yO8,All Around The World (La La La) - Marnik Remix,R3HAB,5r998zJ0MNYb2TTxyQmjxT,All Around The World (La La La) [Marnik Remix],2019-08-23,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.4473684210526316,0.0606060606060606,0.3745173745173744,-0.2857142857142857,0.4790130459444129,-1.0,0.7197802197802198,-0.1396415172988745,-0.002631469979296,-0.051513200257566,-0.4861878453038674,0.0575416691206786,-0.0765137000881914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1mC2UjWt25Oixtqu7C6suL,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,David Guetta,1WhPuMFm5VaTJqe9rl3C5Q,Don't Leave Me Alone (feat. Anne-Marie) [EDX's Indian Summer Remix],2019-05-08,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.6578947368421053,0.3030303030303026,0.4980694980694981,-0.7142857142857143,0.0473624503686899,0.0,-0.1989010989010989,0.1400583576490204,-0.0029151138716356,-0.5679330328396652,-0.3867403314917128,0.0600742093173922,-0.3413922087400785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,6Ol6C42O7AWnTkj8pHMHWv,Slow Dance (feat. Ava Max) [Sam Feldt Remix],2019-10-25,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.3421052631578947,-0.2626262626262627,0.6486486486486488,0.7142857142857143,0.6752694271128759,0.0,-0.3,-0.2671946644435181,0.0005175983436853,1.7256922086284612,-0.2486187845303868,-0.3523764650450554,-0.1658455737006964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4sqABRRGU7CzcHXCyxUzFw,Do You Mean (feat. Ty Dolla $ign & bülow) - Myon Remix,The Chainsmokers,5vf16sRhXB2f3sS5kteU2T,Do You Mean - The Remixes (feat. Ty Dolla $ign & bülow),2019-05-24,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.4736842105263157,0.0151515151515151,0.1505791505791507,0.7142857142857143,-0.2470221213840044,0.0,-0.2098901098901099,0.098374322634431,-0.0033333333333333,1.3071474565357375,-0.1215469613259668,0.0868425702338185,-0.6568743727762065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5dy3WUywjZcalTno1io8TQ,Hold Me While You Wait - Steve Void Remix,Lewis Capaldi,1LTVUVJQ9wNArrbm02ZOVL,Hold Me While You Wait (Steve Void Remix),2019-06-21,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.5526315789473685,0.0505050505050505,0.5019305019305019,-0.7142857142857143,-0.2697107203630174,-1.0,-0.2879120879120879,-0.2742809503959983,0.1693374741200828,-0.6316806181584032,-0.4530386740331493,0.1182637375581601,-0.3591369400602134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2M9GeaCQXrV12J0wzBxIwi,One Thing Right - Firebeatz Remix,Marshmello,13pvchQvJxxpvvtsasA4NG,One Thing Right (Remixes),2019-08-09,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
-0.9736842105263158,-0.0454545454545454,0.7104247104247106,-0.7142857142857143,0.6764038570618265,-1.0,-0.1252747252747252,-0.1996665277198832,-0.0033333333333333,1.3264649066323246,-0.3176795580110497,0.118145944990871,-0.6234224371255664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1zzOMDmkRZy0g9f4JTAZKn,Close To Me (with Diplo) (feat. Swae Lee) - CID Remix,Ellie Goulding,5bMicFMWsZlRZNTDq9h3oA,Close To Me (Remixes),2019-02-01,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.4473684210526316,-0.2373737373737375,0.8378378378378377,0.0,0.6191151446398186,0.0,-0.1186813186813186,-0.3171321383909962,0.0504968944099378,-0.2234385061171926,-0.3895027624309393,0.1770716767771954,-0.7469665176534988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4OFFY6L5ywYM1TwhXX69wQ,So Am I - Toby Green Remix,Ava Max,4pl2838fY2YPaqiT2yWuMo,So Am I (Toby Green Remix),2019-05-23,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
-0.3947368421052631,0.0353535353535353,0.7258687258687261,-0.7142857142857143,0.9180374361883156,0.0,0.467032967032967,-0.1959149645685702,-0.0033333333333333,0.9143593045717968,0.8480662983425414,-0.0618116496849045,-0.9263145090168172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1hr5Y2i4NlE3LPvQZ9Q5Ao,When You Leave - Breathe Carolina Remix,Nikki Vianna,6MhbDWEsAP9Xsgoj0TuEOc,When You Leave (Breathe Carolina Remix),2019-04-19,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,-0.1565656565656566,0.5714285714285715,0.7142857142857143,0.4004537719795805,0.0,-0.221978021978022,-0.2021675698207586,0.267888198757764,1.7772054088860272,-0.4254143646408841,0.1798398021084873,-0.5759054830763617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1aT7vltGhkjyMI3F3aO3A4,Mother - Fedde Le Grand Remix,Charlie Puth,2Ryw2kkGP0VecGM9b4kjgo,Mother (Fedde Le Grand Remix),2019-11-01,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,0.151515151515151,0.3590733590733589,-0.8571428571428571,-0.381168462847419,-1.0,0.2373626373626373,0.1108795331388078,0.0029399585921325,1.5904700579523503,-0.0248618784530387,0.0002650332764002,-0.6690387130128029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4YaU1EjXIkdRdkOI4cCZys,Signs - Eden Prince Remix,Starley,249wM0bMES3O4nFuwARq9i,Signs (Eden Prince Remix),2018-11-30,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.3421052631578947,0.2575757575757572,0.4478764478764478,0.7142857142857143,-0.0910380034032897,0.0,-0.2593406593406593,-0.2922050854522717,0.0954244306418219,-0.2807469414037347,0.3618784530386741,0.05795394310619,-0.5915366602803881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0Fc9QSMX6fgEBgDjUax7t7,Ruin My Life - Steve James Remix,Zara Larsson,6rWRg6yLGcLdG0IRaCB9LN,Ruin My Life (Remixes),2018-11-23,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
0.3947368421052631,0.3535353535353531,0.5521235521235521,-0.8571428571428571,0.3136698808848556,0.0,0.3857142857142858,-0.3292621925802418,0.9635403726708074,0.7340631036703155,0.5939226519337016,0.0897579362742211,-0.7004379162485175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7AasLZ4TYgh7dbJXZxcZVE,Torn - KREAM Remix,Ava Max,6gKLNSKPll9DAG5xiygMxD,Torn (KREAM Remix),2019-09-05,Pop Remix,37i9dQZF1DXcZDD7cfEKhW
